customer_id,signup_date,city,acquisition_channel
1686,2024-04-01,Mumbai,Social
1687,2022-12-29,Pune,Referral
1688,2023-12-06,Chennai,Ads
1689,2024-03-29,Mumbai,Ads
1690,2023-11-24,Bangalore,Email
1691,2022-10-19,Pune,Email
1692,2023-01-06,Mumbai,Organic
1693,2024-03-04,Hyderabad,Social
1694,2022-01-29,Kolkata,Referral
1695,2022-05-29,Pune,Email
1696,2024-02-18,Pune,Ads
1697,2022-10-23,Mumbai,Organic
1698,2022-01-11,Chennai,Referral
1699,2023-05-27,Mumbai,Ads
1700,2023-11-07,Ahmedabad,Ads
1701,2022-04-23,Bangalore,Social
1702,2022-07-06,Bangalore,Social
1703,2024-03-17,Pune,Email
1704,2024-01-14,Pune,Email
1705,2022-08-15,Mumbai,Ads
1706,2022-11-06,Bangalore,Ads
1707,2022-04-08,Bangalore,Email
1708,2022-02-24,Chennai,Email
1709,2023-09-15,Hyderabad,Ads
1710,2023-10-26,Chennai,Referral
1711,2024-01-28,Ahmedabad,Ads
1712,2023-02-10,Delhi,Referral
1713,2022-03-10,Kolkata,Referral
1714,2022-11-08,Chennai,Ads
1715,2022-10-16,Ahmedabad,Organic
1716,2024-02-01,Mumbai,Email
1717,2023-07-02,Hyderabad,Social
1718,2024-01-21,Mumbai,Ads
1719,2022-05-28,Kolkata,Referral
1720,2023-04-12,Ahmedabad,Ads
1721,2024-01-09,Delhi,Email
1722,2022-09-01,Hyderabad,Referral
1723,2023-05-06,Pune,Social
1724,2024-04-28,Bangalore,Social
1725,2023-05-22,Chennai,Social
1726,2022-12-31,Ahmedabad,Organic
1727,2023-04-27,Mumbai,Referral
1728,2022-07-20,Delhi,Referral
1729,2022-06-03,Bangalore,Organic
1730,2023-03-26,Chennai,Referral
1731,2023-05-16,Bangalore,Organic
1732,2022-03-14,Chennai,Ads
1733,2023-12-14,Ahmedabad,Email
1734,2022-10-23,Pune,Social
1735,2022-01-17,Hyderabad,Organic
1736,2023-10-03,Ahmedabad,Organic
1737,2022-08-05,Bangalore,Organic
1738,2022-03-02,Bangalore,Ads
1739,2023-09-08,Bangalore,Organic
1740,2022-02-11,Hyderabad,Email
1741,2022-01-25,Delhi,Email
1742,2022-02-08,Chennai,Social
1743,2024-03-13,Ahmedabad,Ads
1744,2022-05-11,Ahmedabad,Email
1745,2023-05-13,Pune,Referral
1746,2022-08-17,Bangalore,Referral
1747,2022-04-18,Kolkata,Referral
1748,2022-06-21,Ahmedabad,Organic
1749,2023-03-11,Hyderabad,Organic
1750,2023-04-23,Delhi,Referral
1751,2022-04-12,Ahmedabad,Social
1752,2024-05-15,Chennai,Social
1753,2023-06-08,Hyderabad,Organic
1754,2022-10-02,Pune,Referral
1755,2023-09-05,Pune,Social
1756,2022-02-13,Chennai,Organic
1757,2024-03-27,Bangalore,Referral
1758,2022-01-17,Pune,Ads
1759,2022-11-26,Delhi,Referral
1760,2023-07-23,Hyderabad,Referral
1761,2024-04-02,Ahmedabad,Email
1762,2023-05-12,Delhi,Email
1763,2024-03-25,Bangalore,Ads
1764,2022-01-12,Delhi,Ads
1765,2022-11-14,Delhi,Referral
1766,2023-08-15,Mumbai,Social
1767,2022-08-04,Delhi,Ads
1768,2022-12-05,Chennai,Referral
1769,2024-02-15,Hyderabad,Organic
1770,2023-10-23,Mumbai,Email
1771,2022-03-22,Hyderabad,Social
1772,2023-12-28,Hyderabad,Referral
1773,2023-04-30,Bangalore,Organic
1774,2023-01-09,Bangalore,Email
1775,2023-12-11,Mumbai,Organic
1776,2022-07-19,Pune,Referral
1777,2023-06-21,Kolkata,Ads
1778,2023-04-11,Bangalore,Email
1779,2022-03-30,Kolkata,Organic
1780,2022-09-25,Bangalore,Ads
1781,2023-10-17,Bangalore,Social
1782,2023-07-25,Hyderabad,Referral
1783,2023-05-04,Mumbai,Referral
1784,2024-05-26,Hyderabad,Email
1785,2023-06-22,Ahmedabad,Organic
1786,2022-02-16,Chennai,Social
1787,2022-10-15,Hyderabad,Email
1788,2024-02-17,Kolkata,Email
1789,2022-01-16,Kolkata,Organic
1790,2023-12-12,Chennai,Social
1791,2023-02-05,Delhi,Organic
1792,2024-03-04,Delhi,Referral
1793,2022-03-27,Chennai,Ads
1794,2022-09-07,Chennai,Referral
1795,2023-01-26,Hyderabad,Referral
1796,2024-02-21,Chennai,Email
1797,2022-12-01,Ahmedabad,Referral
1798,2023-09-21,Mumbai,Social
1799,2023-06-03,Delhi,Referral
1800,2022-05-17,Delhi,Social
1801,2024-06-01,Ahmedabad,Organic
1802,2023-11-19,Pune,Email
1803,2024-04-19,Ahmedabad,Social
1804,2023-05-13,Ahmedabad,Referral
1805,2024-04-06,Chennai,Email
1806,2023-12-28,Bangalore,Email
1807,2023-04-22,Bangalore,Social
1808,2023-08-17,Ahmedabad,Social
1809,2022-08-11,Chennai,Ads
1810,2023-01-07,Mumbai,Ads
1811,2023-02-06,Bangalore,Email
1812,2023-03-19,Pune,Ads
1813,2023-05-05,Kolkata,Referral
1814,2023-09-07,Chennai,Organic
1815,2022-09-30,Ahmedabad,Email
1816,2023-06-10,Mumbai,Organic
1817,2022-06-08,Mumbai,Ads
1818,2022-06-01,Hyderabad,Social
1819,2023-09-12,Mumbai,Email
1820,2022-07-07,Bangalore,Ads
1821,2024-03-23,Ahmedabad,Referral
1822,2022-04-08,Kolkata,Email
1823,2022-05-11,Bangalore,Email
1824,2024-03-15,Chennai,Social
1825,2022-06-20,Kolkata,Email
1826,2022-07-02,Chennai,Social
1827,2022-12-30,Mumbai,Ads
1828,2022-02-08,Pune,Referral
1829,2023-06-11,Delhi,Referral
1830,2024-06-06,Kolkata,Email
1831,2023-05-12,Ahmedabad,Email
1832,2023-05-31,Hyderabad,Ads
1833,2022-12-15,Delhi,Social
1834,2023-02-01,Mumbai,Referral
1835,2023-12-23,Mumbai,Social
1836,2022-06-10,Ahmedabad,Ads
1837,2022-01-16,Delhi,Referral
1838,2023-05-08,Hyderabad,Referral
1839,2023-03-02,Kolkata,Organic
1840,2022-04-18,Kolkata,Ads
1841,2024-06-12,Delhi,Ads
1842,2023-03-26,Chennai,Organic
1843,2022-11-07,Bangalore,Social
1844,2024-01-09,Pune,Organic
1845,2022-06-19,Chennai,Ads
1846,2023-06-30,Kolkata,Social
1847,2023-02-18,Bangalore,Referral
1848,2022-09-08,Pune,Organic
1849,2024-01-29,Pune,Social
1850,2024-02-20,Pune,Social
1851,2022-05-21,Mumbai,Social
1852,2022-10-01,Ahmedabad,Organic
1853,2023-02-20,Pune,Referral
1854,2023-08-31,Hyderabad,Social
1855,2024-01-09,Delhi,Organic
1856,2024-06-09,Kolkata,Ads
1857,2022-02-08,Hyderabad,Organic
1858,2024-03-24,Delhi,Organic
1859,2022-01-29,Chennai,Organic
1860,2023-04-22,Ahmedabad,Social
1861,2022-11-14,Chennai,Organic
1862,2022-09-02,Delhi,Ads
1863,2024-01-18,Hyderabad,Social
1864,2023-11-28,Delhi,Ads
1865,2022-09-29,Pune,Email
1866,2023-03-16,Mumbai,Organic
1867,2024-01-18,Kolkata,Social
1868,2022-08-27,Chennai,Social
1869,2023-01-12,Kolkata,Organic
1870,2022-09-23,Mumbai,Referral
1871,2022-12-25,Pune,Referral
1872,2022-12-06,Pune,Ads
1873,2023-01-24,Chennai,Organic
1874,2023-07-31,Chennai,Organic
1875,2023-11-20,Pune,Email
1876,2022-01-03,Bangalore,Referral
1877,2023-03-05,Kolkata,Referral
1878,2022-05-22,Ahmedabad,Organic
1879,2023-01-11,Mumbai,Ads
1880,2023-11-01,Kolkata,Organic
1881,2022-11-20,Mumbai,Ads
1882,2022-05-26,Bangalore,Referral
1883,2022-10-20,Ahmedabad,Email
1884,2023-10-27,Hyderabad,Social
1885,2023-03-08,Mumbai,Referral
1886,2023-12-06,Kolkata,Ads
1887,2023-08-08,Delhi,Organic
1888,2023-02-03,Ahmedabad,Referral
1889,2024-03-27,Pune,Email
1890,2024-06-07,Pune,Ads
1891,2022-12-10,Bangalore,Organic
1892,2022-05-20,Mumbai,Social
1893,2022-07-06,Hyderabad,Ads
1894,2024-03-15,Mumbai,Organic
1895,2022-03-02,Pune,Social
1896,2023-01-15,Chennai,Organic
1897,2023-12-11,Delhi,Social
1898,2024-03-17,Ahmedabad,Social
1899,2023-03-16,Bangalore,Social
1900,2022-11-15,Chennai,Organic
1901,2022-10-29,Kolkata,Social
1902,2022-12-10,Hyderabad,Ads
1903,2022-01-11,Chennai,Email
1904,2022-03-03,Kolkata,Email
1905,2024-04-24,Chennai,Social
1906,2022-08-14,Hyderabad,Email
1907,2022-06-02,Ahmedabad,Email
1908,2023-12-12,Chennai,Social
1909,2023-07-18,Bangalore,Social
1910,2024-02-11,Pune,Ads
1911,2023-07-25,Mumbai,Referral
1912,2023-08-07,Chennai,Organic
1913,2023-10-22,Bangalore,Social
1914,2024-05-10,Mumbai,Social
1915,2023-07-29,Ahmedabad,Email
1916,2022-11-06,Kolkata,Ads
1917,2024-06-03,Mumbai,Email
1918,2022-08-31,Kolkata,Social
1919,2023-05-08,Chennai,Social
1920,2023-01-01,Bangalore,Email
1921,2022-11-26,Pune,Social
1922,2022-04-17,Chennai,Referral
1923,2022-08-14,Kolkata,Organic
1924,2024-04-04,Hyderabad,Organic
1925,2022-08-06,Mumbai,Organic
1926,2024-01-23,Chennai,Referral
1927,2023-05-21,Kolkata,Social
1928,2022-09-16,Ahmedabad,Email
1929,2024-06-06,Mumbai,Ads
1930,2024-02-13,Ahmedabad,Social
1931,2023-06-01,Kolkata,Referral
1932,2024-02-12,Bangalore,Referral
1933,2022-02-23,Delhi,Organic
1934,2022-02-16,Ahmedabad,Social
1935,2023-12-28,Chennai,Organic
1936,2023-11-20,Pune,Ads
1937,2023-06-05,Chennai,Organic
1938,2022-04-09,Mumbai,Ads
1939,2022-01-20,Bangalore,Referral
1940,2024-06-08,Kolkata,Organic
1941,2024-01-23,Hyderabad,Organic
1942,2023-07-27,Pune,Email
1943,2024-06-09,Bangalore,Referral
1944,2023-05-05,Ahmedabad,Email
1945,2023-02-23,Ahmedabad,Ads
1946,2023-11-21,Chennai,Ads
1947,2024-04-29,Hyderabad,Referral
1948,2022-03-03,Bangalore,Ads
1949,2022-05-25,Delhi,Referral
1950,2022-08-04,Pune,Ads
1951,2022-01-03,Mumbai,Social
1952,2022-06-09,Bangalore,Organic
1953,2024-01-09,Bangalore,Social
1954,2024-02-20,Delhi,Referral
1955,2022-04-30,Chennai,Referral
1956,2024-06-11,Kolkata,Social
1957,2022-03-30,Kolkata,Organic
1958,2022-11-25,Pune,Organic
1959,2023-08-03,Pune,Email
1960,2022-12-23,Mumbai,Ads
1961,2023-09-02,Bangalore,Email
1962,2022-09-24,Hyderabad,Organic
1963,2023-09-09,Bangalore,Social
1964,2022-11-19,Kolkata,Ads
1965,2023-09-27,Mumbai,Social
1966,2023-06-25,Bangalore,Email
1967,2023-10-11,Delhi,Referral
1968,2022-07-14,Kolkata,Social
1969,2024-01-08,Bangalore,Email
1970,2022-11-28,Bangalore,Email
1971,2022-06-19,Kolkata,Email
1972,2023-06-05,Hyderabad,Referral
1973,2023-04-08,Kolkata,Referral
1974,2022-02-09,Delhi,Referral
1975,2023-06-21,Delhi,Ads
1976,2022-09-18,Bangalore,Referral
1977,2023-01-30,Pune,Referral
1978,2022-08-14,Hyderabad,Referral
1979,2022-05-04,Bangalore,Social
1980,2022-02-07,Kolkata,Referral
1981,2022-11-24,Bangalore,Ads
1982,2022-09-08,Mumbai,Email
1983,2022-06-25,Mumbai,Social
1984,2023-08-25,Pune,Organic
1985,2023-03-30,Hyderabad,Referral
1986,2022-02-06,Chennai,Email
1987,2022-11-12,Ahmedabad,Email
1988,2023-11-19,Mumbai,Social
1989,2024-03-06,Chennai,Organic
1990,2023-08-16,Delhi,Ads
1991,2022-04-24,Mumbai,Email
1992,2022-02-09,Mumbai,Email
1993,2022-10-28,Hyderabad,Email
1994,2022-08-12,Pune,Email
1995,2022-11-14,Chennai,Social
1996,2022-12-15,Kolkata,Organic
1997,2022-04-25,Mumbai,Email
1998,2023-11-29,Mumbai,Ads
1999,2022-11-19,Hyderabad,Ads
2000,2023-07-22,Hyderabad,Referral
2001,2022-02-09,Pune,Email
2002,2024-05-15,Chennai,Email
2003,2022-02-09,Delhi,Email
2004,2024-05-08,Kolkata,Email
2005,2024-01-19,Pune,Email
2006,2022-10-16,Ahmedabad,Ads
2007,2022-09-19,Delhi,Organic
2008,2022-08-04,Bangalore,Organic
2009,2022-05-27,Mumbai,Referral
2010,2022-12-02,Chennai,Ads
2011,2022-06-17,Pune,Email
2012,2022-04-02,Mumbai,Organic
2013,2022-12-19,Chennai,Social
2014,2023-07-25,Chennai,Social
2015,2023-07-25,Chennai,Social
2016,2024-03-26,Mumbai,Email
2017,2023-11-12,Pune,Email
2018,2024-02-20,Kolkata,Referral
2019,2022-12-29,Hyderabad,Referral
2020,2023-07-11,Mumbai,Referral
2021,2022-12-11,Ahmedabad,Social
2022,2023-11-24,Chennai,Email
2023,2022-06-19,Pune,Social
2024,2022-12-22,Kolkata,Referral
2025,2022-07-10,Bangalore,Email
2026,2023-10-29,Ahmedabad,Ads
2027,2023-02-26,Delhi,Organic
2028,2023-12-01,Ahmedabad,Organic
2029,2022-01-07,Chennai,Referral
2030,2022-05-13,Bangalore,Social
2031,2024-01-17,Hyderabad,Ads
2032,2023-07-11,Kolkata,Email
2033,2024-04-05,Kolkata,Social
2034,2024-01-31,Chennai,Referral
2035,2022-01-31,Ahmedabad,Social
2036,2023-06-19,Ahmedabad,Referral
2037,2023-03-02,Kolkata,Organic
2038,2023-01-29,Bangalore,Organic
2039,2023-11-03,Chennai,Social
2040,2022-12-29,Mumbai,Ads
2041,2023-03-13,Pune,Email
2042,2023-11-01,Bangalore,Referral
2043,2023-07-05,Pune,Email
2044,2022-03-23,Mumbai,Organic
2045,2022-12-22,Mumbai,Ads
2046,2022-09-15,Pune,Ads
2047,2023-12-19,Bangalore,Email
2048,2023-08-12,Pune,Organic
2049,2023-06-08,Pune,Email
2050,2022-10-22,Delhi,Social
2051,2022-08-12,Bangalore,Ads
2052,2023-06-09,Ahmedabad,Ads
2053,2022-02-15,Ahmedabad,Social
2054,2023-10-29,Delhi,Organic
2055,2022-04-23,Chennai,Ads
2056,2022-08-21,Kolkata,Referral
2057,2022-01-17,Ahmedabad,Referral
2058,2022-12-26,Pune,Organic
2059,2022-08-11,Chennai,Social
2060,2024-05-15,Ahmedabad,Email
2061,2023-12-01,Bangalore,Organic
2062,2023-03-24,Pune,Email
2063,2024-05-05,Kolkata,Organic
2064,2022-12-31,Chennai,Referral
2065,2023-11-06,Ahmedabad,Social
2066,2022-11-22,Ahmedabad,Referral
2067,2023-04-12,Hyderabad,Social
2068,2023-02-18,Ahmedabad,Email
2069,2023-03-31,Mumbai,Organic
2070,2023-08-09,Pune,Ads
2071,2022-08-21,Kolkata,Ads
2072,2022-08-12,Mumbai,Social
2073,2024-04-10,Delhi,Social
2074,2023-02-16,Chennai,Referral
2075,2023-07-26,Ahmedabad,Ads
2076,2022-12-01,Delhi,Referral
2077,2022-08-10,Kolkata,Email
2078,2022-02-06,Pune,Ads
2079,2022-10-05,Mumbai,Email
2080,2022-07-15,Mumbai,Organic
2081,2024-05-13,Chennai,Referral
2082,2023-04-29,Pune,Social
2083,2022-08-30,Ahmedabad,Ads
2084,2022-11-20,Hyderabad,Referral
2085,2024-01-01,Hyderabad,Social
2086,2022-07-11,Chennai,Organic
2087,2022-01-17,Pune,Ads
2088,2023-06-08,Chennai,Email
2089,2023-02-05,Pune,Organic
2090,2024-06-04,Kolkata,Social
2091,2023-12-06,Kolkata,Ads
2092,2022-01-22,Delhi,Ads
2093,2023-04-19,Ahmedabad,Organic
2094,2022-04-30,Chennai,Ads
2095,2022-07-29,Ahmedabad,Social
2096,2022-11-02,Pune,Organic
2097,2022-09-27,Hyderabad,Email
2098,2023-12-05,Ahmedabad,Organic
2099,2023-11-18,Pune,Organic
2100,2022-10-12,Kolkata,Email
2101,2023-12-17,Pune,Social
2102,2023-11-07,Chennai,Referral
2103,2024-02-02,Delhi,Referral
2104,2022-08-15,Delhi,Email
2105,2023-01-16,Delhi,Social
2106,2023-04-05,Delhi,Ads
2107,2022-01-07,Kolkata,Email
2108,2022-01-29,Bangalore,Referral
2109,2022-02-02,Ahmedabad,Social
2110,2023-10-08,Chennai,Organic
2111,2024-05-28,Mumbai,Social
2112,2022-03-20,Chennai,Social
2113,2023-04-04,Bangalore,Referral
2114,2023-07-24,Delhi,Referral
2115,2023-06-22,Bangalore,Ads
2116,2023-04-27,Hyderabad,Ads
2117,2023-03-06,Hyderabad,Email
2118,2024-01-08,Ahmedabad,Organic
2119,2022-10-12,Kolkata,Ads
2120,2023-05-31,Chennai,Referral
2121,2022-04-09,Chennai,Social
2122,2023-02-01,Mumbai,Email
2123,2023-05-04,Kolkata,Ads
2124,2022-02-08,Mumbai,Social
2125,2022-09-28,Hyderabad,Social
2126,2024-06-05,Delhi,Ads
2127,2024-03-07,Bangalore,Organic
2128,2022-06-06,Mumbai,Organic
2129,2022-03-16,Pune,Email
2130,2024-06-02,Mumbai,Organic
2131,2024-03-10,Delhi,Email
2132,2022-05-10,Delhi,Referral
2133,2023-11-18,Chennai,Ads
2134,2022-03-25,Bangalore,Social
2135,2022-01-22,Delhi,Email
2136,2023-04-04,Kolkata,Organic
2137,2023-06-23,Mumbai,Email
2138,2023-12-08,Mumbai,Email
2139,2024-04-28,Hyderabad,Organic
2140,2023-01-17,Delhi,Organic
2141,2024-01-18,Pune,Ads
2142,2023-03-16,Chennai,Social
2143,2023-08-27,Bangalore,Ads
2144,2022-01-21,Pune,Ads
2145,2022-10-30,Chennai,Organic
2146,2024-05-18,Mumbai,Organic
2147,2022-03-25,Pune,Social
2148,2024-02-13,Chennai,Email
2149,2023-10-21,Mumbai,Ads
2150,2023-03-29,Mumbai,Social
2151,2023-01-22,Mumbai,Ads
2152,2023-05-22,Mumbai,Email
2153,2022-09-14,Kolkata,Ads
2154,2023-07-24,Mumbai,Referral
2155,2024-06-10,Hyderabad,Social
2156,2023-06-11,Pune,Organic
2157,2022-06-11,Chennai,Ads
2158,2022-06-12,Hyderabad,Social
2159,2024-04-11,Kolkata,Social
2160,2024-03-03,Ahmedabad,Ads
2161,2024-03-02,Ahmedabad,Organic
2162,2023-06-08,Hyderabad,Organic
2163,2024-02-25,Delhi,Ads
2164,2022-09-28,Delhi,Social
2165,2023-05-07,Delhi,Organic
2166,2022-07-27,Bangalore,Ads
2167,2023-06-23,Delhi,Ads
2168,2023-08-07,Chennai,Ads
2169,2022-03-01,Hyderabad,Social
2170,2023-03-06,Chennai,Organic
2171,2023-10-19,Pune,Social
2172,2023-08-28,Delhi,Referral
2173,2022-11-05,Kolkata,Organic
2174,2023-06-04,Bangalore,Social
2175,2023-08-14,Pune,Organic
2176,2022-01-27,Kolkata,Referral
2177,2023-11-17,Bangalore,Email
2178,2023-07-16,Ahmedabad,Ads
2179,2022-07-18,Pune,Social
2180,2023-01-22,Ahmedabad,Referral
2181,2022-12-15,Hyderabad,Referral
2182,2023-11-24,Chennai,Organic
2183,2023-06-20,Mumbai,Organic
2184,2024-04-07,Chennai,Ads
2185,2023-01-13,Delhi,Organic
2186,2024-06-17,Ahmedabad,Social
2187,2023-07-12,Kolkata,Social
2188,2023-06-11,Mumbai,Social
2189,2022-06-02,Bangalore,Email
2190,2024-01-04,Ahmedabad,Social
2191,2022-07-25,Hyderabad,Organic
2192,2023-03-31,Hyderabad,Organic
2193,2022-09-30,Ahmedabad,Social
2194,2024-06-12,Ahmedabad,Referral
2195,2022-08-24,Ahmedabad,Referral
2196,2024-05-01,Bangalore,Referral
2197,2024-01-10,Delhi,Ads
2198,2023-06-05,Bangalore,Email
2199,2023-11-09,Pune,Social
2200,2024-04-10,Kolkata,Ads
2201,2023-12-27,Ahmedabad,Referral
2202,2023-05-16,Kolkata,Social
2203,2022-04-27,Delhi,Ads
2204,2023-01-21,Mumbai,Organic
2205,2022-12-10,Bangalore,Referral
2206,2023-08-07,Delhi,Ads
2207,2023-01-30,Kolkata,Organic
2208,2022-03-05,Mumbai,Referral
2209,2023-12-18,Bangalore,Email
2210,2023-12-22,Hyderabad,Referral
2211,2022-03-13,Bangalore,Email
2212,2024-02-28,Chennai,Email
2213,2022-10-01,Bangalore,Email
2214,2022-11-16,Chennai,Social
2215,2022-12-04,Mumbai,Social
2216,2023-01-01,Bangalore,Email
2217,2023-05-10,Mumbai,Organic
2218,2023-08-30,Mumbai,Email
2219,2022-06-15,Kolkata,Ads
2220,2023-06-28,Delhi,Email
2221,2022-01-11,Mumbai,Social
2222,2022-10-28,Mumbai,Social
2223,2023-12-30,Kolkata,Ads
2224,2024-03-11,Kolkata,Ads
2225,2022-04-12,Bangalore,Referral
2226,2023-03-01,Kolkata,Organic
2227,2023-01-27,Bangalore,Organic
2228,2024-02-18,Hyderabad,Organic
2229,2022-08-02,Kolkata,Social
2230,2023-11-22,Delhi,Organic
2231,2022-03-29,Mumbai,Referral
2232,2023-07-07,Delhi,Referral
2233,2023-02-05,Chennai,Organic
2234,2023-08-11,Ahmedabad,Ads
2235,2024-06-07,Kolkata,Referral
2236,2022-02-15,Mumbai,Ads
2237,2023-11-03,Delhi,Social
2238,2023-04-08,Kolkata,Referral
2239,2023-08-15,Kolkata,Ads
2240,2022-11-06,Ahmedabad,Organic
2241,2022-03-27,Hyderabad,Social
2242,2022-04-02,Hyderabad,Email
2243,2023-10-22,Mumbai,Email
2244,2023-11-04,Chennai,Organic
2245,2023-12-15,Hyderabad,Social
2246,2022-08-30,Ahmedabad,Social
2247,2024-05-14,Hyderabad,Social
2248,2022-01-02,Chennai,Social
2249,2022-08-13,Delhi,Email
2250,2024-03-11,Hyderabad,Ads
2251,2024-01-15,Ahmedabad,Social
2252,2023-08-12,Bangalore,Ads
2253,2022-04-26,Ahmedabad,Social
2254,2023-10-28,Pune,Referral
2255,2022-04-13,Pune,Referral
2256,2022-07-13,Hyderabad,Referral
2257,2022-06-15,Delhi,Social
2258,2024-05-20,Kolkata,Ads
2259,2022-03-31,Delhi,Email
2260,2023-11-17,Ahmedabad,Organic
2261,2022-05-02,Mumbai,Email
2262,2022-05-23,Bangalore,Social
2263,2022-04-16,Delhi,Referral
2264,2024-06-05,Chennai,Referral
2265,2023-03-04,Ahmedabad,Ads
2266,2022-11-01,Bangalore,Social
2267,2024-05-21,Pune,Email
2268,2022-11-13,Ahmedabad,Social
2269,2023-09-27,Bangalore,Social
2270,2022-01-09,Chennai,Referral
2271,2024-02-13,Hyderabad,Email
2272,2022-03-14,Chennai,Organic
2273,2022-12-25,Chennai,Referral
2274,2022-08-11,Hyderabad,Email
2275,2023-02-20,Hyderabad,Ads
2276,2023-07-07,Hyderabad,Referral
2277,2023-01-05,Hyderabad,Ads
2278,2023-12-17,Hyderabad,Referral
2279,2022-09-21,Chennai,Social
2280,2024-04-19,Mumbai,Email
2281,2023-11-21,Mumbai,Ads
2282,2024-05-09,Ahmedabad,Referral
2283,2022-11-14,Delhi,Ads
2284,2022-03-25,Mumbai,Referral
2285,2022-11-14,Pune,Referral
2286,2022-04-21,Mumbai,Organic
2287,2022-09-08,Chennai,Organic
2288,2023-01-18,Hyderabad,Organic
2289,2022-01-07,Ahmedabad,Ads
2290,2023-04-04,Hyderabad,Social
2291,2022-03-25,Kolkata,Referral
2292,2022-07-27,Kolkata,Email
2293,2024-06-18,Kolkata,Organic
2294,2023-01-25,Chennai,Ads
2295,2022-11-10,Pune,Ads
2296,2022-01-22,Mumbai,Ads
2297,2023-02-14,Chennai,Email
2298,2024-06-13,Delhi,Email
2299,2023-05-30,Ahmedabad,Organic
2300,2022-05-07,Hyderabad,Email
2301,2024-03-19,Kolkata,Organic
2302,2023-12-01,Bangalore,Email
2303,2024-05-23,Delhi,Email
2304,2022-01-14,Kolkata,Email
2305,2022-01-12,Pune,Organic
2306,2022-03-28,Delhi,Referral
2307,2023-06-08,Chennai,Organic
2308,2023-06-21,Mumbai,Referral
2309,2022-10-28,Hyderabad,Ads
2310,2022-08-31,Ahmedabad,Ads
2311,2022-05-02,Pune,Organic
2312,2022-05-27,Pune,Referral
2313,2023-07-21,Bangalore,Referral
2314,2024-01-20,Delhi,Referral
2315,2022-12-22,Bangalore,Ads
2316,2023-11-16,Mumbai,Organic
2317,2024-01-03,Kolkata,Social
2318,2023-09-23,Mumbai,Referral
2319,2022-11-05,Kolkata,Referral
2320,2023-11-26,Bangalore,Social
2321,2022-10-15,Hyderabad,Organic
2322,2022-11-03,Mumbai,Referral
2323,2024-03-22,Bangalore,Organic
2324,2023-08-17,Delhi,Referral
2325,2023-12-24,Bangalore,Email
2326,2023-10-24,Bangalore,Referral
2327,2023-07-03,Chennai,Email
2328,2022-12-18,Mumbai,Organic
2329,2022-11-08,Ahmedabad,Referral
2330,2024-05-22,Hyderabad,Ads
2331,2022-02-28,Hyderabad,Ads
2332,2023-10-05,Chennai,Social
2333,2023-12-15,Kolkata,Ads
2334,2024-01-25,Pune,Email
2335,2022-02-04,Kolkata,Ads
2336,2023-03-21,Hyderabad,Ads
2337,2022-04-03,Bangalore,Ads
2338,2022-07-26,Chennai,Referral
2339,2022-12-19,Delhi,Social
2340,2022-11-28,Mumbai,Organic
2341,2024-03-27,Mumbai,Social
2342,2024-05-11,Ahmedabad,Email
2343,2023-12-26,Mumbai,Referral
2344,2022-06-08,Bangalore,Referral
2345,2022-01-24,Delhi,Ads
2346,2023-02-08,Chennai,Ads
2347,2024-03-15,Chennai,Email
2348,2023-05-31,Mumbai,Referral
2349,2024-01-02,Delhi,Organic
2350,2022-12-30,Delhi,Social
2351,2023-01-17,Delhi,Referral
2352,2023-06-16,Hyderabad,Organic
2353,2022-06-01,Hyderabad,Organic
2354,2023-07-16,Mumbai,Social
2355,2023-11-20,Delhi,Organic
2356,2023-08-31,Pune,Email
2357,2023-09-09,Delhi,Organic
2358,2023-02-24,Chennai,Email
2359,2022-09-07,Chennai,Organic
2360,2022-04-27,Mumbai,Ads
2361,2024-05-15,Pune,Organic
2362,2023-05-27,Delhi,Email
2363,2024-01-10,Kolkata,Organic
2364,2023-08-01,Pune,Organic
2365,2022-12-01,Ahmedabad,Organic
2366,2023-02-22,Mumbai,Email
2367,2024-02-13,Chennai,Organic
2368,2022-10-22,Kolkata,Social
2369,2024-01-25,Chennai,Social
2370,2023-01-06,Hyderabad,Email
2371,2022-07-05,Mumbai,Ads
2372,2022-09-03,Mumbai,Social
2373,2023-09-29,Delhi,Referral
2374,2022-09-25,Delhi,Social
2375,2023-10-05,Hyderabad,Referral
2376,2022-08-25,Kolkata,Email
2377,2023-06-14,Ahmedabad,Ads
2378,2023-07-06,Bangalore,Referral
2379,2022-01-21,Pune,Referral
2380,2024-01-07,Bangalore,Social
2381,2024-05-16,Bangalore,Referral
2382,2024-03-04,Mumbai,Email
2383,2023-06-04,Pune,Email
2384,2022-04-10,Mumbai,Email
2385,2024-01-22,Ahmedabad,Social
2386,2023-04-23,Pune,Ads
2387,2023-08-22,Chennai,Social
2388,2022-10-25,Mumbai,Email
2389,2023-06-10,Mumbai,Social
2390,2022-11-30,Mumbai,Email
2391,2022-01-02,Kolkata,Organic
2392,2023-01-10,Hyderabad,Organic
2393,2022-10-20,Mumbai,Referral
2394,2024-04-16,Ahmedabad,Ads
2395,2023-07-07,Delhi,Organic
2396,2022-11-14,Delhi,Email
2397,2023-05-17,Pune,Social
2398,2024-04-07,Chennai,Social
2399,2023-01-16,Hyderabad,Referral
2400,2023-09-15,Kolkata,Social
2401,2022-01-14,Pune,Organic
2402,2023-05-19,Delhi,Social
2403,2022-08-19,Hyderabad,Organic
