"customer_id","signup_date","city","acquisition_channel"
5568,2023-07-21,Delhi,Referral
1438,2024-04-04,Kolkata,Ads
4000,2023-09-10,Pune,Email
7094,2022-07-01,Chennai,Social
146,2022-07-20,Ahmedabad,Social
1149,2023-08-03,Bangalore,Ads
7228,2023-01-07,Mumbai,Referral
7064,2023-02-14,Kolkata,Email
6512,2022-03-14,Pune,Referral
7713,2022-04-28,Ahmedabad,Email
2059,2022-08-11,Chennai,Social
3123,2022-07-19,Chennai,Email
7929,2023-09-03,Hyderabad,Social
4984,2023-08-03,Chennai,Email
812,2023-04-21,Mumbai,Email
4173,2024-03-16,Ahmedabad,Social
642,2023-02-21,Mumbai,Email
4253,2023-06-17,Pune,Referral
1013,2024-01-29,Mumbai,Email
6962,2022-07-14,Delhi,Organic
1617,2022-10-07,Bangalore,Ads
5982,2023-12-10,Pune,Organic
2407,2024-04-17,Hyderabad,Email
6826,2023-02-20,Ahmedabad,Organic
4592,2024-05-20,Hyderabad,Ads
6308,2022-09-12,Mumbai,Social
4098,2022-10-23,Mumbai,Ads
1735,2022-01-17,Hyderabad,Organic
1273,2022-11-14,Mumbai,Social
3628,2024-02-13,Ahmedabad,Social
6612,2023-12-01,Pune,Social
3672,2022-05-09,Ahmedabad,Ads
7188,2023-12-30,Hyderabad,Email
2382,2024-03-04,Mumbai,Email
5346,2024-04-14,Pune,Email
2623,2022-11-22,Kolkata,Social
5278,2022-08-03,Bangalore,Organic
6749,2024-01-02,Chennai,Organic
6286,2024-01-08,Mumbai,Ads
862,2022-01-12,Kolkata,Email
6030,2022-10-04,Kolkata,Social
3967,2023-01-15,Chennai,Social
6617,2024-04-23,Hyderabad,Social
2427,2022-09-27,Delhi,Organic
4005,2024-02-16,Kolkata,Ads
7339,2022-02-11,Ahmedabad,Referral
5898,2022-12-06,Delhi,Email
7976,2023-09-07,Delhi,Organic
5575,2022-11-10,Bangalore,Referral
1389,2022-01-11,Pune,Referral
4350,2022-12-03,Mumbai,Referral
3726,2023-01-30,Kolkata,Ads
3403,2024-02-02,Kolkata,Referral
2113,2023-04-04,Bangalore,Referral
6345,2023-11-30,Hyderabad,Social
1110,2022-03-19,Chennai,Referral
7465,2022-07-08,Pune,Email
7727,2023-03-15,Delhi,Ads
4713,2023-06-12,Chennai,Referral
3369,2024-02-05,Kolkata,Ads
6362,2023-05-13,Pune,Ads
903,2024-04-03,Ahmedabad,Referral
2927,2024-02-07,Bangalore,Email
1703,2024-03-17,Pune,Email
1501,2022-05-21,Bangalore,Organic
2084,2022-11-20,Hyderabad,Referral
1661,2023-01-13,Pune,Ads
5616,2023-03-26,Bangalore,Organic
49,2024-05-25,Hyderabad,Email
1546,2023-01-26,Chennai,Social
3854,2022-04-30,Kolkata,Social
5194,2023-12-02,Delhi,Organic
5318,2022-12-11,Hyderabad,Social
5586,2022-02-08,Mumbai,Ads
327,2022-10-25,Kolkata,Email
2385,2024-01-22,Ahmedabad,Social
6190,2022-07-09,Mumbai,Organic
5845,2023-06-12,Kolkata,Ads
7914,2023-01-16,Kolkata,Ads
7585,2024-05-12,Hyderabad,Organic
41,2023-05-26,Delhi,Social
6296,2022-01-06,Ahmedabad,Email
2729,2023-08-04,Bangalore,Ads
7480,2023-02-17,Pune,Social
781,2022-12-08,Kolkata,Referral
5759,2023-07-11,Chennai,Ads
1029,2024-02-13,Chennai,Social
7819,2022-12-06,Hyderabad,Organic
2948,2022-04-27,Pune,Ads
3498,2022-08-16,Hyderabad,Organic
4600,2022-08-15,Delhi,Ads
7148,2023-08-01,Pune,Organic
4741,2022-07-24,Delhi,Social
1585,2022-05-31,Bangalore,Social
3658,2023-03-30,Pune,Social
3397,2022-07-02,Mumbai,Referral
2493,2022-07-03,Delhi,Ads
7243,2022-04-20,Chennai,Email
4738,2023-09-02,Delhi,Ads
3013,2023-02-24,Mumbai,Referral
7662,2022-01-12,Hyderabad,Email
1031,2023-03-26,Hyderabad,Organic
7139,2022-07-20,Chennai,Ads
5861,2023-08-16,Delhi,Ads
1596,2024-03-25,Hyderabad,Referral
7054,2022-10-29,Bangalore,Organic
3202,2023-02-06,Pune,Social
3336,2023-01-16,Pune,Ads
6511,2023-09-22,Bangalore,Ads
114,2022-08-05,Bangalore,Referral
4919,2023-08-26,Ahmedabad,Email
896,2023-08-17,Bangalore,Referral
4876,2022-09-30,Ahmedabad,Referral
3645,2022-10-24,Delhi,Email
5694,2023-06-13,Delhi,Referral
7150,2023-03-11,Pune,Email
7869,2023-12-03,Ahmedabad,Organic
7462,2023-04-23,Ahmedabad,Email
6004,2023-11-26,Ahmedabad,Ads
1006,2023-03-23,Kolkata,Organic
1335,2022-06-28,Ahmedabad,Email
5181,2022-05-08,Hyderabad,Email
3116,2023-08-04,Delhi,Social
6916,2023-12-01,Hyderabad,Referral
2166,2022-07-27,Bangalore,Ads
6410,2022-08-20,Hyderabad,Email
2713,2022-06-03,Kolkata,Social
1264,2022-11-25,Ahmedabad,Referral
1487,2022-03-25,Kolkata,Organic
3366,2023-05-15,Mumbai,Social
7954,2023-06-05,Chennai,Social
628,2022-06-09,Delhi,Organic
3670,2023-05-01,Chennai,Referral
1821,2024-03-23,Ahmedabad,Referral
223,2023-01-20,Pune,Referral
4463,2024-01-03,Bangalore,Ads
1015,2023-07-17,Delhi,Ads
145,2022-05-15,Chennai,Referral
6477,2022-07-05,Delhi,Social
1020,2022-05-18,Bangalore,Social
7430,2023-05-21,Pune,Email
1863,2024-01-18,Hyderabad,Social
1865,2022-09-29,Pune,Email
44,2023-12-01,Pune,Referral
3824,2023-05-22,Ahmedabad,Referral
4730,2022-02-14,Pune,Social
2477,2022-07-25,Kolkata,Ads
385,2023-05-19,Kolkata,Social
2368,2022-10-22,Kolkata,Social
1419,2023-08-27,Hyderabad,Social
1163,2024-01-18,Chennai,Social
5990,2023-06-25,Chennai,Ads
4707,2022-02-24,Ahmedabad,Social
1915,2023-07-29,Ahmedabad,Email
3414,2023-10-22,Pune,Ads
1646,2023-09-02,Kolkata,Organic
3451,2022-03-15,Chennai,Email
1966,2023-06-25,Bangalore,Email
745,2022-07-05,Mumbai,Social
289,2024-02-06,Ahmedabad,Social
6164,2022-02-08,Ahmedabad,Ads
7756,2024-06-09,Bangalore,Social
442,2023-08-30,Pune,Social
6597,2023-11-24,Ahmedabad,Social
1095,2024-03-14,Chennai,Organic
5235,2024-02-23,Kolkata,Referral
1324,2022-05-25,Delhi,Referral
6258,2024-04-28,Bangalore,Referral
1822,2022-04-08,Kolkata,Email
3309,2022-04-22,Mumbai,Social
720,2024-03-06,Delhi,Social
6615,2024-02-18,Kolkata,Referral
6170,2022-02-05,Mumbai,Organic
2904,2023-11-09,Bangalore,Referral
6721,2023-02-23,Kolkata,Ads
6428,2023-01-25,Chennai,Ads
7344,2023-03-03,Hyderabad,Email
6497,2023-01-02,Pune,Referral
6805,2024-06-08,Mumbai,Social
6389,2023-10-11,Pune,Ads
2345,2022-01-24,Delhi,Ads
342,2022-02-06,Kolkata,Email
3795,2023-02-05,Kolkata,Ads
4148,2023-01-15,Chennai,Email
5135,2023-05-04,Hyderabad,Email
1147,2022-07-31,Chennai,Organic
7499,2022-03-07,Bangalore,Ads
4729,2023-04-01,Ahmedabad,Email
3126,2022-02-12,Ahmedabad,Email
6196,2022-05-08,Ahmedabad,Ads
2601,2024-04-21,Bangalore,Ads
7444,2023-01-26,Mumbai,Referral
1889,2024-03-27,Pune,Email
668,2023-05-16,Chennai,Ads
4751,2023-10-07,Pune,Ads
5750,2022-12-01,Pune,Social
2727,2023-03-15,Delhi,Email
1448,2023-03-12,Hyderabad,Organic
6936,2022-01-17,Pune,Social
5947,2023-07-27,Kolkata,Organic
1995,2022-11-14,Chennai,Social
2280,2024-04-19,Mumbai,Email
1651,2022-05-26,Delhi,Referral
813,2023-04-01,Hyderabad,Organic
7155,2023-11-02,Bangalore,Organic
5389,2022-03-24,Pune,Ads
5651,2022-12-29,Hyderabad,Email
7802,2024-05-04,Delhi,Referral
902,2022-01-10,Pune,Organic
1717,2023-07-02,Hyderabad,Social
3031,2023-08-21,Ahmedabad,Organic
1218,2022-07-13,Mumbai,Email
5021,2023-05-20,Chennai,Referral
6377,2022-07-20,Chennai,Ads
1494,2022-03-04,Delhi,Social
2125,2022-09-28,Hyderabad,Social
3557,2022-02-12,Hyderabad,Email
7570,2022-04-08,Mumbai,Ads
6357,2023-05-26,Kolkata,Email
2955,2022-01-12,Hyderabad,Social
7525,2023-08-30,Ahmedabad,Social
5471,2024-01-20,Mumbai,Ads
6225,2023-11-10,Pune,Email
1912,2023-08-07,Chennai,Organic
2096,2022-11-02,Pune,Organic
2243,2023-10-22,Mumbai,Email
3402,2022-04-23,Mumbai,Referral
1441,2023-07-21,Chennai,Organic
4608,2023-02-01,Delhi,Email
3954,2023-08-07,Pune,Referral
2396,2022-11-14,Delhi,Email
1075,2022-02-15,Chennai,Email
680,2024-05-18,Mumbai,Ads
4456,2023-03-27,Bangalore,Organic
6415,2023-09-07,Hyderabad,Organic
3306,2022-08-19,Delhi,Social
3017,2023-11-21,Pune,Social
2299,2023-05-30,Ahmedabad,Organic
3968,2022-12-28,Pune,Email
3851,2023-05-23,Chennai,Email
3484,2022-06-12,Hyderabad,Email
6631,2023-11-27,Ahmedabad,Social
6155,2022-02-25,Ahmedabad,Social
3848,2023-09-28,Chennai,Ads
6700,2023-12-11,Ahmedabad,Referral
3890,2023-11-01,Bangalore,Organic
4213,2022-06-19,Ahmedabad,Referral
3197,2022-08-14,Mumbai,Ads
5333,2022-08-18,Kolkata,Organic
746,2023-02-02,Delhi,Organic
7100,2022-01-30,Chennai,Ads
3293,2024-06-18,Bangalore,Referral
7769,2022-10-21,Chennai,Social
7667,2023-05-09,Bangalore,Social
2470,2022-07-17,Mumbai,Email
3364,2023-11-29,Chennai,Organic
116,2022-07-07,Bangalore,Referral
1723,2023-05-06,Pune,Social
6682,2024-03-05,Kolkata,Referral
2458,2022-09-08,Chennai,Referral
3720,2023-05-01,Mumbai,Organic
4190,2022-12-10,Pune,Organic
6708,2023-06-10,Ahmedabad,Social
2702,2023-06-05,Delhi,Ads
1023,2022-11-26,Pune,Social
4907,2023-09-05,Pune,Email
5312,2023-11-20,Kolkata,Ads
7927,2022-09-29,Pune,Referral
6174,2023-05-31,Chennai,Social
5472,2024-02-15,Chennai,Organic
1194,2024-04-02,Bangalore,Social
7055,2023-02-27,Ahmedabad,Ads
7038,2023-02-19,Mumbai,Email
1380,2022-04-05,Ahmedabad,Email
157,2023-11-15,Chennai,Email
6455,2023-07-04,Chennai,Email
2066,2022-11-22,Ahmedabad,Referral
4555,2022-06-26,Ahmedabad,Referral
1853,2023-02-20,Pune,Referral
1963,2023-09-09,Bangalore,Social
1709,2023-09-15,Hyderabad,Ads
2118,2024-01-08,Ahmedabad,Organic
2359,2022-09-07,Chennai,Organic
6456,2022-04-29,Bangalore,Social
2015,2023-07-25,Chennai,Social
3617,2022-01-26,Mumbai,Social
1654,2022-02-11,Kolkata,Ads
6720,2022-12-03,Bangalore,Referral
6144,2023-07-18,Chennai,Ads
973,2024-02-10,Pune,Ads
5807,2024-04-09,Mumbai,Email
465,2023-10-01,Hyderabad,Email
2832,2023-09-10,Pune,Ads
6922,2024-04-06,Delhi,Referral
6259,2022-08-17,Mumbai,Referral
1895,2022-03-02,Pune,Social
7477,2023-10-20,Kolkata,Organic
6312,2022-12-11,Hyderabad,Organic
847,2023-03-17,Chennai,Email
303,2022-11-22,Hyderabad,Referral
5257,2024-06-06,Bangalore,Referral
1463,2022-12-13,Ahmedabad,Ads
2248,2022-01-02,Chennai,Social
7011,2022-02-19,Hyderabad,Organic
5398,2022-09-19,Hyderabad,Email
2383,2023-06-04,Pune,Email
2615,2022-05-13,Pune,Ads
1972,2023-06-05,Hyderabad,Referral
5633,2022-04-25,Mumbai,Ads
4436,2022-12-24,Chennai,Organic
3964,2022-10-10,Ahmedabad,Social
2844,2022-08-25,Hyderabad,Ads
1833,2022-12-15,Delhi,Social
1057,2022-03-02,Pune,Referral
6413,2024-06-01,Kolkata,Email
6724,2022-05-02,Kolkata,Organic
255,2023-05-25,Chennai,Email
5216,2023-07-09,Pune,Ads
4936,2023-06-30,Mumbai,Social
508,2022-07-09,Kolkata,Ads
4377,2022-10-04,Mumbai,Referral
1,2022-04-13,Mumbai,Referral
2175,2023-08-14,Pune,Organic
1301,2022-03-19,Bangalore,Email
3832,2023-09-06,Hyderabad,Social
2815,2024-03-13,Pune,Referral
2714,2024-05-08,Mumbai,Email
6976,2022-10-08,Mumbai,Referral
1430,2024-02-08,Hyderabad,Ads
2417,2023-02-28,Ahmedabad,Referral
3090,2022-04-30,Hyderabad,Email
6580,2023-12-27,Mumbai,Ads
1548,2022-01-08,Mumbai,Organic
1564,2022-09-21,Delhi,Social
2452,2023-07-10,Kolkata,Email
7223,2023-07-10,Mumbai,Email
7307,2022-06-20,Pune,Organic
6519,2022-01-05,Pune,Email
2858,2022-03-25,Hyderabad,Social
2851,2024-05-21,Ahmedabad,Social
7160,2023-06-11,Hyderabad,Social
4461,2022-01-27,Mumbai,Social
1898,2024-03-17,Ahmedabad,Social
3686,2024-03-24,Chennai,Social
2454,2022-06-05,Kolkata,Social
4252,2023-01-18,Ahmedabad,Referral
1818,2022-06-01,Hyderabad,Social
3167,2022-11-25,Mumbai,Email
1161,2024-02-15,Ahmedabad,Email
3454,2022-12-22,Mumbai,Organic
3786,2022-05-23,Kolkata,Referral
3002,2022-09-17,Kolkata,Referral
300,2022-07-20,Mumbai,Email
7461,2022-03-12,Pune,Ads
4757,2024-03-10,Kolkata,Social
7881,2022-01-25,Chennai,Social
2290,2023-04-04,Hyderabad,Social
1319,2024-05-14,Hyderabad,Organic
7453,2022-07-07,Bangalore,Ads
3431,2022-05-18,Bangalore,Referral
522,2022-09-21,Ahmedabad,Email
3697,2022-09-17,Ahmedabad,Ads
1625,2024-01-06,Chennai,Social
4612,2023-06-12,Ahmedabad,Organic
7464,2023-04-02,Delhi,Ads
6714,2023-02-03,Mumbai,Social
6633,2023-11-05,Delhi,Ads
5090,2023-01-17,Bangalore,Social
243,2023-01-09,Mumbai,Social
7767,2022-06-17,Ahmedabad,Email
1116,2023-11-30,Delhi,Organic
7087,2023-05-08,Ahmedabad,Referral
2107,2022-01-07,Kolkata,Email
3503,2022-09-07,Kolkata,Email
4656,2023-11-08,Pune,Organic
3567,2023-07-31,Bangalore,Email
3251,2023-06-25,Pune,Referral
7096,2023-10-18,Bangalore,Organic
5105,2023-07-25,Hyderabad,Organic
3362,2024-01-11,Kolkata,Social
3333,2023-11-29,Chennai,Social
1181,2022-10-04,Ahmedabad,Organic
4897,2023-08-23,Hyderabad,Email
5760,2022-12-01,Chennai,Organic
4988,2024-04-03,Bangalore,Ads
4529,2022-10-21,Kolkata,Organic
4663,2022-05-18,Chennai,Ads
6479,2022-12-21,Ahmedabad,Organic
5912,2023-08-31,Delhi,Social
1961,2023-09-02,Bangalore,Email
1478,2022-10-12,Chennai,Ads
7795,2022-12-09,Pune,Social
4705,2023-10-27,Hyderabad,Social
4168,2023-04-20,Kolkata,Organic
1740,2022-02-11,Hyderabad,Email
5275,2023-11-25,Pune,Referral
4249,2024-02-01,Delhi,Email
3243,2022-08-23,Ahmedabad,Ads
520,2023-03-20,Pune,Organic
3265,2023-02-25,Pune,Referral
7221,2022-11-06,Bangalore,Ads
2780,2023-11-07,Pune,Email
739,2022-05-24,Bangalore,Organic
5889,2024-02-29,Ahmedabad,Social
1187,2022-12-16,Chennai,Email
2001,2022-02-09,Pune,Email
5205,2022-10-10,Chennai,Ads
3207,2024-04-25,Bangalore,Ads
2294,2023-01-25,Chennai,Ads
871,2022-05-02,Pune,Organic
5043,2022-09-05,Mumbai,Referral
7120,2022-08-25,Mumbai,Social
1559,2022-08-17,Delhi,Organic
7615,2022-01-29,Ahmedabad,Social
3633,2023-01-14,Pune,Ads
3480,2023-09-10,Delhi,Organic
402,2022-08-18,Pune,Email
3719,2023-01-07,Mumbai,Ads
850,2022-08-21,Mumbai,Organic
6160,2024-05-11,Ahmedabad,Social
3827,2022-10-08,Hyderabad,Referral
7847,2022-05-14,Chennai,Email
6101,2022-06-30,Ahmedabad,Email
7839,2023-09-21,Chennai,Organic
1129,2024-01-09,Kolkata,Email
5787,2024-06-16,Ahmedabad,Ads
5149,2023-05-24,Bangalore,Social
7278,2022-02-27,Hyderabad,Organic
1581,2022-01-07,Delhi,Email
1206,2023-04-13,Bangalore,Organic
2791,2024-04-07,Delhi,Organic
264,2022-04-23,Delhi,Organic
6094,2022-05-24,Chennai,Email
3539,2023-01-19,Hyderabad,Ads
6849,2024-04-20,Kolkata,Ads
2179,2022-07-18,Pune,Social
6462,2022-08-06,Mumbai,Social
705,2023-08-19,Bangalore,Referral
2963,2023-06-16,Mumbai,Referral
252,2023-03-18,Delhi,Ads
5464,2023-05-19,Hyderabad,Social
4734,2023-09-08,Delhi,Ads
1921,2022-11-26,Pune,Social
1098,2023-09-17,Mumbai,Social
7392,2023-03-14,Chennai,Referral
6147,2022-03-25,Delhi,Social
3231,2023-09-30,Hyderabad,Ads
2518,2022-03-27,Mumbai,Organic
5077,2024-01-21,Bangalore,Organic
6746,2024-03-18,Ahmedabad,Organic
4796,2022-08-30,Pune,Referral
3951,2022-12-13,Hyderabad,Organic
838,2024-06-04,Bangalore,Email
1050,2022-10-08,Mumbai,Referral
786,2022-08-05,Ahmedabad,Referral
661,2023-08-28,Hyderabad,Referral
4236,2022-11-01,Hyderabad,Referral
5204,2023-03-29,Delhi,Email
849,2022-02-16,Delhi,Ads
7342,2024-03-16,Bangalore,Ads
4258,2023-05-14,Ahmedabad,Ads
7476,2023-01-12,Ahmedabad,Organic
603,2024-01-04,Chennai,Email
7711,2023-06-21,Pune,Organic
2229,2022-08-02,Kolkata,Social
4815,2023-07-12,Delhi,Social
3562,2023-06-13,Kolkata,Social
3428,2023-05-20,Ahmedabad,Organic
6224,2023-05-18,Kolkata,Referral
2619,2024-01-10,Bangalore,Social
6639,2024-06-15,Bangalore,Referral
4318,2024-05-13,Chennai,Email
3281,2022-08-17,Hyderabad,Organic
6623,2023-03-14,Kolkata,Referral
546,2024-04-10,Chennai,Organic
5214,2023-08-15,Kolkata,Organic
1136,2023-12-15,Hyderabad,Referral
5924,2023-11-30,Ahmedabad,Ads
2308,2023-06-21,Mumbai,Referral
757,2023-08-11,Pune,Ads
5747,2022-07-04,Ahmedabad,Referral
6220,2023-02-03,Chennai,Ads
3804,2024-01-07,Kolkata,Email
6210,2022-04-16,Bangalore,Social
5378,2023-02-18,Delhi,Email
685,2022-04-09,Mumbai,Ads
6237,2022-07-20,Kolkata,Referral
5806,2023-03-05,Hyderabad,Social
6874,2023-10-01,Chennai,Referral
4633,2023-06-24,Delhi,Ads
4229,2022-04-19,Delhi,Email
3273,2022-01-23,Hyderabad,Organic
1626,2023-12-22,Pune,Email
7732,2023-06-22,Mumbai,Email
5054,2023-05-24,Kolkata,Organic
706,2024-05-29,Ahmedabad,Email
6608,2024-01-22,Bangalore,Email
4587,2022-10-20,Mumbai,Ads
419,2023-10-21,Bangalore,Ads
615,2023-10-21,Delhi,Social
3713,2023-10-07,Ahmedabad,Referral
3153,2022-12-16,Bangalore,Organic
7843,2023-06-21,Ahmedabad,Email
6227,2024-04-28,Hyderabad,Social
3187,2023-05-03,Hyderabad,Organic
3230,2023-10-23,Mumbai,Email
2739,2023-03-08,Chennai,Ads
6770,2023-08-06,Delhi,Ads
1643,2023-03-18,Hyderabad,Ads
3422,2022-03-16,Kolkata,Social
7831,2022-04-22,Chennai,Email
3083,2022-01-21,Mumbai,Ads
4441,2022-06-11,Pune,Organic
1155,2022-04-21,Ahmedabad,Organic
7997,2022-01-13,Kolkata,Referral
6570,2023-09-17,Chennai,Organic
4759,2022-10-05,Hyderabad,Social
3865,2022-03-30,Ahmedabad,Email
3833,2023-12-28,Delhi,Social
1683,2023-07-12,Kolkata,Social
962,2024-03-10,Pune,Referral
7482,2022-12-21,Chennai,Ads
3997,2024-01-27,Bangalore,Ads
1696,2024-02-18,Pune,Ads
4161,2024-02-26,Pune,Organic
1453,2023-07-29,Hyderabad,Social
2695,2022-05-21,Bangalore,Organic
614,2024-02-01,Delhi,Social
7716,2024-04-29,Delhi,Organic
475,2022-02-08,Chennai,Referral
898,2022-09-13,Hyderabad,Email
2581,2023-03-31,Pune,Email
3635,2023-03-03,Chennai,Organic
6163,2023-10-12,Pune,Social
2098,2023-12-05,Ahmedabad,Organic
4781,2023-02-16,Hyderabad,Referral
4864,2022-11-07,Bangalore,Social
413,2022-10-11,Pune,Organic
966,2022-03-13,Ahmedabad,Email
2683,2022-03-25,Chennai,Referral
2482,2022-08-30,Delhi,Referral
3517,2023-04-17,Chennai,Ads
2878,2022-12-07,Mumbai,Organic
1967,2023-10-11,Delhi,Referral
2681,2022-10-25,Mumbai,Email
5613,2022-09-04,Bangalore,Social
688,2023-10-26,Bangalore,Social
6372,2023-07-21,Chennai,Ads
820,2022-07-09,Ahmedabad,Ads
3008,2022-12-25,Chennai,Organic
6476,2022-03-24,Hyderabad,Social
3542,2022-06-10,Hyderabad,Social
4437,2023-06-12,Bangalore,Email
3239,2022-07-22,Mumbai,Ads
5011,2023-09-20,Pune,Ads
6586,2022-05-18,Bangalore,Email
6970,2022-03-05,Mumbai,Email
397,2023-01-10,Delhi,Organic
4883,2023-06-04,Hyderabad,Organic
422,2022-07-11,Mumbai,Email
3929,2023-02-10,Pune,Referral
4145,2024-04-04,Hyderabad,Email
886,2022-05-25,Mumbai,Ads
1782,2023-07-25,Hyderabad,Referral
3287,2023-08-07,Mumbai,Referral
535,2024-04-02,Kolkata,Ads
5584,2022-04-19,Chennai,Ads
7986,2024-01-05,Kolkata,Ads
829,2022-02-27,Bangalore,Ads
5675,2022-10-22,Kolkata,Organic
1900,2022-11-15,Chennai,Organic
7273,2023-09-03,Bangalore,Referral
1641,2022-01-04,Kolkata,Social
3543,2022-06-27,Delhi,Email
4419,2022-09-22,Chennai,Social
2522,2022-11-07,Bangalore,Organic
7543,2024-01-17,Hyderabad,Ads
6816,2024-04-14,Mumbai,Referral
6859,2023-12-28,Mumbai,Organic
4214,2022-05-04,Chennai,Email
2928,2022-09-23,Chennai,Referral
5119,2024-02-24,Hyderabad,Organic
4611,2024-06-16,Mumbai,Referral
6474,2023-12-01,Hyderabad,Organic
381,2024-03-11,Bangalore,Organic
7759,2022-05-06,Delhi,Social
6025,2023-11-25,Delhi,Ads
3885,2022-01-16,Chennai,Organic
5934,2022-11-27,Hyderabad,Ads
2483,2022-08-04,Pune,Organic
494,2023-10-16,Delhi,Social
22,2022-11-05,Ahmedabad,Organic
7823,2023-10-11,Pune,Ads
7858,2022-12-21,Chennai,Email
38,2023-07-15,Pune,Organic
6473,2022-09-04,Chennai,Referral
6107,2022-06-28,Chennai,Ads
6051,2022-04-03,Ahmedabad,Social
1756,2022-02-13,Chennai,Organic
7069,2022-08-13,Ahmedabad,Organic
7454,2023-05-31,Mumbai,Referral
6305,2024-04-06,Ahmedabad,Organic
6750,2022-07-09,Kolkata,Organic
6205,2022-09-04,Hyderabad,Social
5397,2024-03-10,Delhi,Referral
3705,2024-04-16,Bangalore,Email
6870,2023-05-09,Mumbai,Organic
6154,2022-08-24,Mumbai,Referral
5865,2023-01-31,Ahmedabad,Email
4772,2022-10-28,Pune,Referral
2121,2022-04-09,Chennai,Social
1166,2023-03-01,Hyderabad,Ads
6651,2023-03-02,Chennai,Referral
3345,2024-04-01,Delhi,Organic
3168,2023-04-08,Pune,Social
4939,2023-11-03,Ahmedabad,Ads
3436,2024-05-11,Kolkata,Social
3399,2022-05-26,Ahmedabad,Ads
2475,2022-06-10,Pune,Email
6113,2022-08-11,Hyderabad,Organic
4001,2022-12-29,Ahmedabad,Organic
7114,2023-01-09,Bangalore,Referral
4798,2024-01-23,Chennai,Referral
2489,2024-03-07,Mumbai,Organic
4088,2024-02-10,Ahmedabad,Social
1980,2022-02-07,Kolkata,Referral
6118,2023-08-30,Ahmedabad,Organic
383,2022-10-04,Kolkata,Email
5843,2022-09-24,Kolkata,Email
7695,2022-08-20,Bangalore,Organic
1307,2022-02-11,Hyderabad,Ads
683,2024-01-09,Hyderabad,Social
1442,2023-01-06,Hyderabad,Organic
5462,2022-11-15,Pune,Ads
2701,2022-01-26,Mumbai,Email
6329,2023-12-18,Chennai,Ads
1603,2022-04-29,Hyderabad,Email
7255,2023-08-30,Hyderabad,Referral
5711,2023-09-24,Chennai,Ads
6717,2023-05-06,Chennai,Referral
6186,2023-01-10,Bangalore,Referral
3051,2022-08-30,Hyderabad,Email
7931,2024-03-30,Kolkata,Organic
6427,2023-07-22,Hyderabad,Ads
1371,2023-10-10,Hyderabad,Email
758,2022-01-09,Hyderabad,Referral
957,2024-02-11,Mumbai,Ads
7721,2024-04-10,Ahmedabad,Email
5402,2024-04-21,Pune,Email
3559,2023-02-27,Hyderabad,Social
7062,2022-01-04,Chennai,Ads
7805,2022-11-09,Chennai,Ads
4978,2022-07-12,Kolkata,Social
1874,2023-07-31,Chennai,Organic
1610,2022-08-14,Hyderabad,Social
4390,2023-01-05,Kolkata,Organic
2530,2023-10-10,Ahmedabad,Ads
7563,2023-01-13,Pune,Ads
1994,2022-08-12,Pune,Email
3864,2024-03-30,Chennai,Email
1263,2023-09-05,Kolkata,Email
111,2024-05-28,Ahmedabad,Ads
5921,2022-08-05,Mumbai,Social
5422,2022-02-12,Pune,Social
7090,2022-07-14,Bangalore,Ads
5420,2024-05-09,Delhi,Organic
5419,2022-09-05,Ahmedabad,Organic
4554,2022-03-24,Mumbai,Organic
1230,2024-04-15,Mumbai,Email
3763,2022-10-16,Pune,Referral
1076,2023-06-30,Bangalore,Email
4376,2022-05-06,Mumbai,Ads
5350,2024-02-17,Chennai,Referral
2222,2022-10-28,Mumbai,Social
6896,2022-05-01,Bangalore,Social
1556,2022-02-23,Bangalore,Social
7877,2022-12-11,Ahmedabad,Email
878,2022-06-27,Bangalore,Social
68,2022-12-12,Pune,Email
4030,2022-01-19,Mumbai,Email
3594,2022-02-01,Kolkata,Referral
2254,2023-10-28,Pune,Referral
1056,2023-11-03,Bangalore,Email
4153,2022-01-07,Pune,Email
7702,2022-11-19,Chennai,Email
2497,2023-03-04,Kolkata,Ads
1517,2022-01-18,Hyderabad,Ads
1525,2022-04-24,Bangalore,Social
1505,2023-12-24,Kolkata,Organic
7012,2024-04-29,Mumbai,Referral
5992,2022-01-19,Ahmedabad,Referral
4878,2024-03-21,Bangalore,Social
3738,2022-10-04,Delhi,Social
3770,2022-06-05,Hyderabad,Referral
2618,2022-10-27,Hyderabad,Email
5223,2022-05-31,Mumbai,Ads
7434,2022-08-05,Ahmedabad,Social
2013,2022-12-19,Chennai,Social
4279,2022-06-14,Hyderabad,Organic
2103,2024-02-02,Delhi,Referral
548,2023-08-27,Hyderabad,Social
6827,2023-12-27,Delhi,Referral
3098,2022-04-07,Bangalore,Organic
1311,2024-04-19,Kolkata,Referral
5483,2023-01-04,Chennai,Organic
1656,2022-02-10,Mumbai,Organic
4348,2022-04-26,Pune,Referral
5724,2023-12-19,Pune,Social
6603,2024-05-19,Kolkata,Referral
7063,2022-11-23,Bangalore,Email
6923,2022-10-10,Ahmedabad,Referral
4975,2022-02-10,Delhi,Referral
1476,2022-06-10,Chennai,Organic
5323,2024-03-02,Mumbai,Organic
877,2022-11-12,Delhi,Ads
4408,2022-07-07,Kolkata,Email
7624,2022-03-08,Chennai,Referral
3994,2023-08-25,Chennai,Ads
3736,2023-04-21,Hyderabad,Social
1774,2023-01-09,Bangalore,Email
2095,2022-07-29,Ahmedabad,Social
4645,2022-02-18,Bangalore,Organic
